hold,side,min_surp,weight,hard_stop,trail_stop,trades,sharpe,cagr,maxdd,t
20,both,0.1,0.2,,0.05,101,-0.20383051689251158,-0.004902362111181002,-0.10737629778364677,-0.5611217931482392
20,both,0.1,0.1,,0.05,101,-0.20383051689251158,-0.002389256267185891,-0.05498738897292843,-0.5611217931482392
20,both,0.1,0.05,,0.05,101,-0.20383051689251158,-0.0011790826005313448,-0.027824636715071294,-0.5611217931482392
90,short,0.0,0.05,0.1,,53,-0.20436615129468227,-0.0047059359992276395,-0.08431727122942045,-0.5625963325881622
90,short,0.0,0.1,0.1,,53,-0.20436615129468227,-0.00986796195832318,-0.16378472780047326,-0.5625963325881622
90,short,0.0,0.2,0.1,,53,-0.20436615129468227,-0.021544512188457765,-0.30834592591051224,-0.5625963325881622
40,long,0.0,0.1,0.05,,168,-0.21069839065206575,-0.008445298960868763,-0.13730119732021218,-0.5800282537598708
40,long,0.0,0.05,0.05,,168,-0.21069839065206575,-0.004061552153265757,-0.07039995889471173,-0.5800282537598708
40,long,0.0,0.2,0.05,,168,-0.21069839065206575,-0.018158609352977306,-0.2607480222472388,-0.5800282537598708
20,both,0.1,0.2,0.05,,101,-0.2158864384031978,-0.006849347244725967,-0.1550009636544314,-0.5943103480283608
20,both,0.1,0.05,0.05,,101,-0.2158864384031978,-0.001633785971269175,-0.040922686711182044,-0.5943103480283608
20,both,0.1,0.1,0.05,,101,-0.2158864384031978,-0.003320129363615809,-0.08036759666878968,-0.5943103480283608
40,long,0.02,0.1,0.05,,146,-0.21628179123921404,-0.008044948216865966,-0.12021148115045732,-0.5953987085724725
40,long,0.02,0.2,0.05,,146,-0.21628179123921404,-0.017195621763335778,-0.23027551866475415,-0.5953987085724725
40,long,0.02,0.05,0.05,,146,-0.21628179123921404,-0.0038820679896610644,-0.061374171958962775,-0.5953987085724725
20,both,0.1,0.2,0.05,0.1,101,-0.21763317133809726,-0.00686290215009111,-0.15619165338810648,-0.5991189013869276
20,both,0.1,0.05,0.05,0.1,101,-0.21763317133809726,-0.001638033546238482,-0.04125904593836749,-0.5991189013869276
20,both,0.1,0.1,0.05,0.1,101,-0.21763317133809726,-0.003328044102540506,-0.0810135974718782,-0.5991189013869276
40,both,0.1,0.05,0.05,0.1,101,-0.22028663247356314,-0.0021140428421777546,-0.04230715699853271,-0.606423572410094
40,both,0.1,0.1,0.05,0.1,101,-0.22028663247356314,-0.004311656682958298,-0.08309163699384081,-0.606423572410094
40,both,0.1,0.2,0.05,0.1,101,-0.22028663247356314,-0.008955184955250162,-0.16033112502709668,-0.606423572410094
60,long,0.05,0.05,0.05,0.1,116,-0.22403141872438467,-0.003469409433659698,-0.04295537613468614,-0.6167325350132058
60,long,0.05,0.2,0.05,0.1,116,-0.22403141872438467,-0.015134263540795834,-0.16553146171507294,-0.6167325350132058
60,long,0.05,0.1,0.05,0.1,116,-0.22403141872438467,-0.007150111051757224,-0.08488103238364808,-0.6167325350132058
20,both,0.1,0.05,0.1,0.1,101,-0.2251746882588664,-0.0019497991246990587,-0.05298185246493514,-0.619879823559692
20,both,0.1,0.1,0.1,0.1,101,-0.2251746882588664,-0.003967874859460818,-0.10343510191923055,-0.619879823559692
20,both,0.1,0.2,0.1,0.1,101,-0.2251746882588664,-0.008207215835853932,-0.19717099073177413,-0.619879823559692
20,both,0.0,0.05,0.05,0.05,221,-0.22731317077778943,-0.002178956857624148,-0.03497848927690095,-0.6257668181271788
20,both,0.0,0.1,0.05,0.05,221,-0.22731317077778943,-0.00444111704607375,-0.06909562877417463,-0.6257668181271788
20,both,0.0,0.2,0.05,0.05,221,-0.22731317077778943,-0.009212589510235847,-0.1347637982633103,-0.6257668181271788
20,both,0.1,0.1,0.15,0.1,101,-0.2284667781212625,-0.004129354781636341,-0.10622355000343986,-0.628942565463874
20,both,0.1,0.05,0.15,0.1,101,-0.2284667781212625,-0.0020288164588215807,-0.054441932340277166,-0.628942565463874
20,both,0.1,0.2,0.15,0.1,101,-0.2284667781212625,-0.008544076336680306,-0.2022515980480698,-0.628942565463874
90,both,0.02,0.2,,0.05,190,-0.23377372482483275,-0.011006637876760927,-0.1214251228034604,-0.6435519747704295
90,both,0.02,0.1,,0.05,190,-0.23377372482483275,-0.00528613450740778,-0.06218889129152971,-0.6435519747704295
90,both,0.02,0.05,,0.05,190,-0.23377372482483275,-0.002588176998174929,-0.03146756585967203,-0.6435519747704295
20,long,0.1,0.1,,0.1,78,-0.2369603457550964,-0.004049928759528143,-0.09173876555010863,-0.6523243729261784
20,long,0.1,0.2,,0.1,78,-0.2369603457550964,-0.008355271257779129,-0.1761341914616842,-0.6523243729261784
20,long,0.1,0.05,,0.1,78,-0.2369603457550964,-0.001992849502177485,-0.04681786407547628,-0.6523243729261784
90,short,0.0,0.2,0.15,,53,-0.23795013805350737,-0.02708542523446389,-0.33914077498570117,-0.6550491564266863
90,short,0.0,0.1,0.15,,53,-0.23795013805350737,-0.012485558169286426,-0.18301714129108548,-0.6550491564266863
90,short,0.0,0.05,0.15,,53,-0.23795013805350737,-0.005974937676554326,-0.0950217437475449,-0.6550491564266863
90,short,0.02,0.1,0.1,,44,-0.23811607865267254,-0.010789486059201492,-0.17473483559653447,-0.6555059716670105
90,short,0.02,0.2,0.1,,44,-0.23811607865267254,-0.023201223946290428,-0.3258713155816416,-0.6555059716670105
90,short,0.02,0.05,0.1,,44,-0.23811607865267254,-0.005189999841337278,-0.09041149150205785,-0.6555059716670105
90,both,0.0,0.05,,0.05,221,-0.23818342572647383,-0.0028224760287127726,-0.03732135734197706,-0.6556913703570141
90,both,0.0,0.2,,0.05,221,-0.23818342572647383,-0.012035374664463139,-0.14386450885258195,-0.6556913703570141
90,both,0.0,0.1,,0.05,221,-0.23818342572647383,-0.005770140263226975,-0.07374237277369111,-0.6556913703570141
20,both,0.02,0.05,0.05,0.05,190,-0.24280397200154902,-0.002179520540950164,-0.03041456922618191,-0.6684111988239255
20,both,0.02,0.2,0.05,0.05,190,-0.24280397200154902,-0.009152231403255273,-0.11732848832253218,-0.6684111988239255
20,both,0.02,0.1,0.05,0.05,190,-0.24280397200154902,-0.004431774336531524,-0.060100739961339356,-0.6684111988239255
20,both,0.05,0.1,,0.1,145,-0.24310133852354432,-0.005454388891388606,-0.10659071722483704,-0.6692298144001803
20,both,0.05,0.2,,0.1,145,-0.24310133852354432,-0.011337737169558992,-0.20386254317610786,-0.6692298144001803
20,both,0.05,0.05,,0.1,145,-0.24310133852354432,-0.0026730905993240794,-0.054493919944905045,-0.6692298144001803
90,short,0.02,0.2,0.15,,44,-0.2441093483639434,-0.026125796490614972,-0.35020119080221246,-0.6720047486827345
90,short,0.02,0.1,0.15,,44,-0.2441093483639434,-0.012106912017790683,-0.19013632241997902,-0.6720047486827345
90,short,0.02,0.05,0.15,,44,-0.2441093483639434,-0.005811557762404385,-0.09904374042040165,-0.6720047486827345
20,long,0.1,0.05,0.1,0.1,78,-0.25192244023834115,-0.0021170143876388936,-0.04681786407547628,-0.6935132852327641
20,long,0.1,0.1,0.1,0.1,78,-0.25192244023834115,-0.004297773637332858,-0.09173876555010918,-0.6935132852327641
20,long,0.1,0.2,0.1,0.1,78,-0.25192244023834115,-0.008848929368662772,-0.17613419146168297,-0.6935132852327641
20,both,0.1,0.05,0.1,0.05,101,-0.2528825850611544,-0.0015096746574830844,-0.030260497657147,-0.6961564526684975
20,both,0.1,0.2,0.1,0.05,101,-0.2528825850611544,-0.006233073995154825,-0.11638273264831145,-0.6961564526684975
20,both,0.1,0.1,0.1,0.05,101,-0.2528825850611544,-0.003051841548915024,-0.05973358328307654,-0.6961564526684975
20,both,0.05,0.1,,0.05,145,-0.2591756352317654,-0.004054058297477847,-0.0447702871434944,-0.7134804905502596
20,both,0.05,0.2,,0.05,145,-0.2591756352317654,-0.008321581732740224,-0.08843844131619205,-0.7134804905502596
20,both,0.05,0.05,,0.05,145,-0.2591756352317654,-0.002000172004772205,-0.02252066051820134,-0.7134804905502596
60,short,0.0,0.1,0.1,,53,-0.2624215683875203,-0.01056461747860682,-0.15287840147460796,-0.7224161683896924
60,short,0.0,0.2,0.1,,53,-0.2624215683875203,-0.022421968260591618,-0.2870837679654923,-0.7224161683896924
60,short,0.0,0.05,0.1,,53,-0.2624215683875203,-0.005118552293580048,-0.07886018123899086,-0.7224161683896924
60,both,0.02,0.2,,0.05,190,-0.2638995446220333,-0.011577050145273882,-0.11074870603210862,-0.7264848656955908
60,both,0.02,0.1,,0.05,190,-0.2638995446220333,-0.005597447207464912,-0.056529384416708184,-0.7264848656955908
60,both,0.02,0.05,,0.05,190,-0.2638995446220333,-0.00275045888045522,-0.028554994112214183,-0.7264848656955908
60,both,0.1,0.05,,0.05,101,-0.2673538706921975,-0.0017079903310351918,-0.03026270043990331,-0.7359942250798452
60,both,0.1,0.2,,0.05,101,-0.2673538706921975,-0.007052276945054725,-0.11640766797773416,-0.7359942250798452
60,both,0.1,0.1,,0.05,101,-0.2673538706921975,-0.0034528414718643097,-0.05974095886484565,-0.7359942250798452
20,long,0.1,0.05,0.15,0.1,78,-0.26906637965514313,-0.0023240374282101905,-0.04921238476371026,-0.7407085638094929
20,long,0.1,0.1,0.15,0.1,78,-0.26906637965514313,-0.004714897052137457,-0.09632436792700327,-0.7407085638094929
20,long,0.1,0.2,0.15,0.1,78,-0.26906637965514313,-0.009695512135223239,-0.18453515351667327,-0.7407085638094929
20,both,0.05,0.05,0.15,0.1,145,-0.26928849266891564,-0.003003976875115666,-0.05686861314337577,-0.7413200151979781
20,both,0.05,0.2,0.15,0.1,145,-0.26928849266891564,-0.01267269977743668,-0.2119732143372417,-0.7413200151979781
20,both,0.05,0.1,0.15,0.1,145,-0.26928849266891564,-0.0061181130944527595,-0.11109925896675765,-0.7413200151979781
20,long,0.02,0.05,0.05,0.1,146,-0.27395794512353316,-0.003174075410619759,-0.05783429019859476,-0.754174476709927
20,long,0.02,0.1,0.05,0.1,146,-0.27395794512353316,-0.0064663533578170895,-0.11294969469240745,-0.754174476709927
20,long,0.02,0.2,0.05,0.1,146,-0.27395794512353316,-0.013400112215593563,-0.21535682971883674,-0.754174476709927
20,long,0.05,0.1,,0.1,116,-0.2781511079183504,-0.006368592275566964,-0.11384065595806947,-0.7657177679808367
20,long,0.05,0.05,,0.1,116,-0.2781511079183504,-0.0031285964406887468,-0.0583124966562677,-0.7657177679808367
20,long,0.05,0.2,,0.1,116,-0.2781511079183504,-0.013178038256514202,-0.21690130114979178,-0.7657177679808367
40,both,0.02,0.2,,0.05,190,-0.28499864770448247,-0.01174054902178745,-0.10717870822175757,-0.7845682515199357
40,both,0.02,0.1,,0.05,190,-0.28499864770448247,-0.005700760207711153,-0.054121018942556276,-0.7845682515199357
40,both,0.02,0.05,,0.05,190,-0.28499864770448247,-0.00280757839911705,-0.027183112095498396,-0.7845682515199357
90,both,0.02,0.1,0.15,0.05,190,-0.2871527928534532,-0.006610358170478281,-0.06218889129152971,-0.7904983634929601
90,both,0.02,0.05,0.15,0.05,190,-0.2871527928534532,-0.003249148940037916,-0.03146756585967203,-0.7904983634929601
90,both,0.02,0.2,0.15,0.05,190,-0.2871527928534532,-0.013663489293422981,-0.12187641702929208,-0.7904983634929601
20,both,0.05,0.2,0.1,0.1,145,-0.28849282456490766,-0.01331516061388871,-0.21273153618532448,-0.7941873155118736
20,both,0.05,0.05,0.1,0.1,145,-0.28849282456490766,-0.0031710069649321104,-0.057130639975886965,-0.7941873155118736
20,both,0.05,0.1,0.1,0.1,145,-0.28849282456490766,-0.00644795648609886,-0.11157140352463457,-0.7941873155118736
90,both,0.0,0.05,0.15,0.05,221,-0.2885194145866911,-0.003483292703632457,-0.04214548968266596,-0.7942605147605947
90,both,0.0,0.2,0.15,0.05,221,-0.2885194145866911,-0.014689462462180614,-0.1611410577884923,-0.7942605147605947
90,both,0.0,0.1,0.15,0.05,221,-0.2885194145866911,-0.007093719588365577,-0.08304637280242089,-0.7942605147605947
40,long,0.1,0.05,0.05,0.1,78,-0.2911665030761048,-0.0027830435638828144,-0.04064872712675538,-0.8015476426276411
40,long,0.1,0.1,0.05,0.1,78,-0.2911665030761048,-0.00564646901231769,-0.07992060083264563,-0.8015476426276411
40,long,0.1,0.2,0.05,0.1,78,-0.2911665030761048,-0.011611189094707375,-0.15446790756769468,-0.8015476426276411
20,both,0.1,0.2,0.15,0.05,101,-0.29265233380155453,-0.007575612175535262,-0.12538916751297557,-0.8056379624369109
20,both,0.1,0.1,0.15,0.05,101,-0.29265233380155453,-0.0037173364309525114,-0.06447977759322487,-0.8056379624369109
20,both,0.1,0.05,0.15,0.05,101,-0.29265233380155453,-0.001840988331064941,-0.032696358599223374,-0.8056379624369109
20,long,0.0,0.1,0.05,0.1,168,-0.29510398140872535,-0.007335123301612456,-0.12757331759199753,-0.8123870642028094
20,long,0.0,0.2,0.05,0.1,168,-0.29510398140872535,-0.015181923318669077,-0.24120633627778543,-0.8123870642028094
20,long,0.0,0.05,0.05,0.1,168,-0.29510398140872535,-0.003602781997108395,-0.06560325510368592,-0.8123870642028094
20,long,0.05,0.05,0.15,0.1,116,-0.30308151078191775,-0.0034594074699499933,-0.060678141293974086,-0.8343482781320222
20,long,0.05,0.1,0.15,0.1,116,-0.30308151078191775,-0.00703201246073204,-0.11831467096632564,-0.8343482781320222
20,long,0.05,0.2,0.15,0.1,116,-0.30308151078191775,-0.014511761003738188,-0.22488656086826975,-0.8343482781320222
90,both,0.1,0.05,,0.05,101,-0.30341520826856083,-0.0019737651035891535,-0.030241240850966356,-0.8352669086439244
90,both,0.1,0.1,,0.05,101,-0.30341520826856083,-0.003984967754981361,-0.05970617341166673,-0.8352669086439244
90,both,0.1,0.2,,0.05,101,-0.30341520826856083,-0.008118676345002407,-0.11636790422575094,-0.8352669086439244
60,short,0.02,0.05,0.1,,44,-0.3072050219535753,-0.005723572418633527,-0.08883189058416341,-0.8456998265555952
60,short,0.02,0.1,0.1,,44,-0.3072050219535753,-0.011741002628210095,-0.17104345633534712,-0.8456998265555952
60,short,0.02,0.2,0.1,,44,-0.3072050219535753,-0.024639569725793065,-0.3170772230544694,-0.8456998265555952
20,long,0.05,0.2,0.1,0.1,116,-0.31031917033796397,-0.014620402313599179,-0.22260585814691125,-0.8542727161906607
20,long,0.05,0.1,0.1,0.1,116,-0.31031917033796397,-0.007093706247343179,-0.11706596578559436,-0.8542727161906607
20,long,0.05,0.05,0.1,0.1,116,-0.31031917033796397,-0.003492075153527341,-0.06002558024653826,-0.8542727161906607
60,both,0.1,0.1,0.1,0.05,101,-0.31077116415279776,-0.004114720349911671,-0.06446327903182314,-0.8555170027859069
60,both,0.1,0.05,0.1,0.05,101,-0.31077116415279776,-0.002038407328883385,-0.03269245262380127,-0.8555170027859069
60,both,0.1,0.2,0.1,0.05,101,-0.31077116415279776,-0.008380113817461843,-0.12532297771633538,-0.8555170027859069
60,short,0.0,0.1,0.15,,53,-0.31589187694604637,-0.013407708596108736,-0.17940289326496195,-0.8696137317181111
60,short,0.0,0.2,0.15,,53,-0.31589187694604637,-0.028217357107845675,-0.3314302738590409,-0.8696137317181111
60,short,0.0,0.05,0.15,,53,-0.31589187694604637,-0.006525390785198648,-0.09332862993570357,-0.8696137317181111
60,both,0.0,0.05,,0.05,221,-0.3169747829873418,-0.0035076702297036633,-0.03697030657622069,-0.8725948465627699
60,both,0.0,0.1,,0.05,221,-0.3169747829873418,-0.007120850099151754,-0.07302097916581196,-0.8725948465627699
60,both,0.0,0.2,,0.05,221,-0.3169747829873418,-0.014658362952217896,-0.1423636616374444,-0.8725948465627699
60,both,0.02,0.1,0.15,0.05,190,-0.31900754607016246,-0.0069212564321141645,-0.06080727364215821,-0.8781908077734233
60,both,0.02,0.05,0.15,0.05,190,-0.31900754607016246,-0.003411323280209544,-0.030640732561619144,-0.8781908077734233
60,both,0.02,0.2,0.15,0.05,190,-0.31900754607016246,-0.014232369195085304,-0.11966020073634764,-0.8781908077734233
40,both,0.0,0.05,,0.05,221,-0.323317809503932,-0.0033754160677474943,-0.03515648605330324,-0.8900564635337599
40,both,0.0,0.1,,0.05,221,-0.323317809503932,-0.0068446264954741265,-0.06948202935171355,-0.8900564635337599
40,both,0.0,0.2,,0.05,221,-0.323317809503932,-0.014060014924406006,-0.13564141733458213,-0.8900564635337599
60,short,0.02,0.1,0.15,,44,-0.325933187133385,-0.013137748494973067,-0.1951583249561265,-0.8972562950779851
60,short,0.02,0.05,0.15,,44,-0.325933187133385,-0.00640758347335757,-0.10214108233471297,-0.8972562950779851
60,short,0.02,0.2,0.15,,44,-0.325933187133385,-0.02754337592127265,-0.35647634370994696,-0.8972562950779851
20,both,0.05,0.05,0.15,0.05,145,-0.32863165314985354,-0.0026615336099553577,-0.027418961451656454,-0.9046848593233915
20,both,0.05,0.1,0.15,0.05,145,-0.32863165314985354,-0.005379922175416496,-0.05436530370759385,-0.9046848593233915
20,both,0.05,0.2,0.15,0.05,145,-0.32863165314985354,-0.010985646337572375,-0.10683347112109809,-0.9046848593233915
90,both,0.02,0.1,0.1,0.05,190,-0.3289563818750315,-0.007323377507427176,-0.06301250575175521,-0.9055787998742791
90,both,0.02,0.05,0.1,0.05,190,-0.3289563818750315,-0.0036102126147804503,-0.03170508636904856,-0.9055787998742791
90,both,0.02,0.2,0.1,0.05,190,-0.3289563818750315,-0.015052945836046772,-0.12438603173149998,-0.9055787998742791
20,both,0.1,0.2,0.05,0.05,101,-0.33058840968042785,-0.007959964834711508,-0.12030593430073244,-0.9100715833033409
20,both,0.1,0.1,0.05,0.05,101,-0.33058840968042785,-0.003920074904128601,-0.061842748641961376,-0.9100715833033409
20,both,0.1,0.05,0.05,0.05,101,-0.33058840968042785,-0.0019449611665925959,-0.031353703670197186,-0.9100715833033409
40,both,0.05,0.2,0.05,0.1,145,-0.3318469041428072,-0.017477978221201118,-0.1913265146895491,-0.913536072724078
40,both,0.05,0.1,0.05,0.1,145,-0.3318469041428072,-0.008474892270707746,-0.09935784482331933,-0.913536072724078
40,both,0.05,0.05,0.05,0.1,145,-0.3318469041428072,-0.004170419828254279,-0.05061436858421042,-0.913536072724078
20,both,0.05,0.05,0.1,0.05,145,-0.34061824801474705,-0.002659310410476401,-0.027402531332766822,-0.9376825659812096
20,both,0.05,0.2,0.1,0.05,145,-0.34061824801474705,-0.010949829196351235,-0.10658831182929762,-0.9376825659812096
20,both,0.05,0.1,0.1,0.05,145,-0.34061824801474705,-0.005371008769164298,-0.05430107953166807,-0.9376825659812096
40,both,0.02,0.05,0.15,0.05,190,-0.3418903881659104,-0.003468404946503356,-0.030371594707451988,-0.9411846204019079
40,both,0.02,0.2,0.15,0.05,190,-0.3418903881659104,-0.014395428844968694,-0.12001894690985715,-0.9411846204019079
40,both,0.02,0.1,0.15,0.05,190,-0.3418903881659104,-0.007024431895804151,-0.060523074748570105,-0.9411846204019079
20,both,0.05,0.05,0.05,0.1,145,-0.34234091233865155,-0.003238255613826846,-0.05091097947269718,-0.9424248612427751
20,both,0.05,0.1,0.05,0.1,145,-0.34234091233865155,-0.006552813784039824,-0.09963497017645129,-0.9424248612427751
20,both,0.05,0.2,0.05,0.1,145,-0.34234091233865155,-0.01340750530233914,-0.19079996467881444,-0.9424248612427751
90,both,0.1,0.05,0.1,0.05,101,-0.3452243291399188,-0.0023040941346884614,-0.03267104680353217,-0.9503625735666567
90,both,0.1,0.1,0.1,0.05,101,-0.3452243291399188,-0.004646493209566227,-0.0644286682837415,-0.9503625735666567
90,both,0.1,0.2,0.1,0.05,101,-0.3452243291399188,-0.009445087155985465,-0.12528361517444908,-0.9503625735666567
60,both,0.1,0.1,0.15,0.05,101,-0.34576922157991336,-0.004779505726247857,-0.06918559919880052,-0.9518625993118885
60,both,0.1,0.05,0.15,0.05,101,-0.34576922157991336,-0.002369545561242359,-0.035122204807698565,-0.9518625993118885
60,both,0.1,0.2,0.15,0.05,101,-0.34576922157991336,-0.009719751435486312,-0.13423828745493604,-0.9518625993118885
40,both,0.1,0.1,,0.05,101,-0.3517924661041804,-0.004340971145754047,-0.06424140405577783,-0.968443893514313
40,both,0.1,0.05,,0.05,101,-0.3517924661041804,-0.002154417380414775,-0.03258993061351101,-0.968443893514313
40,both,0.1,0.2,,0.05,101,-0.3517924661041804,-0.008809538685506269,-0.12481927665732928,-0.968443893514313
60,both,0.02,0.1,0.1,0.05,190,-0.36340900436532647,-0.007635525185337277,-0.06492812955562588,-1.0004228772241313
60,both,0.02,0.2,0.1,0.05,190,-0.36340900436532647,-0.01562672577893376,-0.12837615763332677,-1.0004228772241313
60,both,0.02,0.05,0.1,0.05,190,-0.36340900436532647,-0.0037727024123453967,-0.03262990908819274,-1.0004228772241313
20,both,0.05,0.05,0.05,0.05,145,-0.36752478104386727,-0.002872111846021208,-0.02786755756033299,-1.0117531334844259
20,both,0.05,0.1,0.05,0.05,145,-0.36752478104386727,-0.005795618129764368,-0.05534725320549361,-1.0117531334844259
20,both,0.05,0.2,0.05,0.05,145,-0.36752478104386727,-0.011794866163512219,-0.10909904792652192,-1.0117531334844259
60,both,0.0,0.05,0.15,0.05,221,-0.3680013077416236,-0.004168032835269786,-0.04179619808687174,-1.0130649562634901
60,both,0.0,0.2,0.15,0.05,221,-0.3680013077416236,-0.017305404302087157,-0.15967049720511428,-1.0130649562634901
60,both,0.0,0.1,0.15,0.05,221,-0.3680013077416236,-0.008442631277115864,-0.08233222539252305,-1.0130649562634901
40,long,0.05,0.05,0.05,,116,-0.3687560541090538,-0.005290549400388533,-0.05981776225636415,-1.0151426855531034
40,long,0.05,0.2,0.05,,116,-0.3687560541090538,-0.02216176830586236,-0.22262383401426156,-1.0151426855531034
40,long,0.05,0.1,0.05,,116,-0.3687560541090538,-0.010749943346198942,-0.11680959014717629,-1.0151426855531034
90,both,0.0,0.1,0.1,0.05,221,-0.3724112864514947,-0.008960480508931168,-0.09099623338375384,-1.02520511662394
90,both,0.0,0.2,0.1,0.05,221,-0.3724112864514947,-0.018378944014496135,-0.17552659705205276,-1.02520511662394
90,both,0.0,0.05,0.1,0.05,221,-0.3724112864514947,-0.00442204924776457,-0.04632092362918472,-1.02520511662394
40,both,0.0,0.2,0.15,0.05,221,-0.37651808079889865,-0.016708663688304926,-0.15308390570938235,-1.0365106455674866
40,both,0.0,0.05,0.15,0.05,221,-0.37651808079889865,-0.004035866316439818,-0.0399914669005802,-1.0365106455674866
40,both,0.0,0.1,0.15,0.05,221,-0.37651808079889865,-0.00816677539911792,-0.07882882334419106,-1.0365106455674866
40,long,0.05,0.2,0.05,0.1,116,-0.37687395825280223,-0.02088269963674705,-0.19488845204930694,-1.0374903349590447
40,long,0.05,0.05,0.05,0.1,116,-0.37687395825280223,-0.00500677674048966,-0.051721597573930356,-1.0374903349590447
40,long,0.05,0.1,0.05,0.1,116,-0.37687395825280223,-0.010157951533197429,-0.10141941786621311,-1.0374903349590447
90,both,0.1,0.05,0.15,0.05,101,-0.3784213986645269,-0.002635144208284701,-0.035100852756097534,-1.0417502590953056
90,both,0.1,0.2,0.15,0.05,101,-0.3784213986645269,-0.010783286038899442,-0.13419932612314722,-1.0417502590953056
90,both,0.1,0.1,0.15,0.05,101,-0.3784213986645269,-0.005310923610457041,-0.06915116315581593,-1.0417502590953056
60,both,0.1,0.1,0.05,0.05,101,-0.38131286416619375,-0.004982137497987371,-0.06656235746858685,-1.049710128558705
60,both,0.1,0.2,0.05,0.05,101,-0.38131286416619375,-0.010103710857934822,-0.12920844266136344,-1.049710128558705
60,both,0.1,0.05,0.05,0.05,101,-0.38131286416619375,-0.002473490718876259,-0.03378305200761078,-1.049710128558705
40,both,0.02,0.1,0.1,0.05,190,-0.3885058557978411,-0.007739985394352611,-0.06564149927570195,-1.0695116009975871
40,both,0.02,0.05,0.1,0.05,190,-0.3885058557978411,-0.0038301078817690737,-0.03303553023552308,-1.0695116009975871
40,both,0.02,0.2,0.1,0.05,190,-0.3885058557978411,-0.015794841168210394,-0.12944358246013388,-1.0695116009975871
90,both,0.05,0.2,,0.05,145,-0.3887775120924552,-0.015018154815373164,-0.1205899618446774,-1.0702594392971598
90,both,0.05,0.05,,0.05,145,-0.3887775120924552,-0.0036471587880987366,-0.030683999290374575,-1.0702594392971598
90,both,0.05,0.1,,0.05,145,-0.3887775120924552,-0.007366563737952525,-0.06102883584320429,-1.0702594392971598
90,both,0.02,0.05,0.05,0.05,190,-0.39133342827691153,-0.0043389713051217305,-0.041484400935230425,-1.0772955803736948
90,both,0.02,0.2,0.05,0.05,190,-0.39133342827691153,-0.017948783013247982,-0.15924300888918375,-1.0772955803736948
90,both,0.02,0.1,0.05,0.05,190,-0.39133342827691153,-0.008777922036724672,-0.08185637403560608,-1.0772955803736948
20,long,0.02,0.2,0.05,,146,-0.3919483494956956,-0.019430413857781992,-0.2536839473306627,-1.0789883872320074
20,long,0.02,0.05,0.05,,146,-0.3919483494956956,-0.004685639776826567,-0.06946415271175199,-1.0789883872320074
20,long,0.02,0.1,0.05,,146,-0.3919483494956956,-0.009487262996684898,-0.13477096893391993,-1.0789883872320074
40,both,0.1,0.1,0.1,0.05,101,-0.39404438155565313,-0.005002260152798144,-0.06894112136316455,-1.0847585206051165
40,both,0.1,0.05,0.1,0.05,101,-0.39404438155565313,-0.0024846866188057426,-0.03501385174130767,-1.0847585206051165
40,both,0.1,0.2,0.1,0.05,101,-0.39404438155565313,-0.01013502562862778,-0.13364971456753094,-1.0847585206051165
20,long,0.0,0.05,,0.05,168,-0.3963311517366814,-0.0037800078213549027,-0.039689259456895165,-1.0910537339228217
20,long,0.0,0.2,,0.05,168,-0.3963311517366814,-0.01556034720984878,-0.15220362063764936,-1.0910537339228217
20,long,0.0,0.1,,0.05,168,-0.3963311517366814,-0.007634120928583399,-0.07828333780359897,-1.0910537339228217
20,long,0.02,0.1,,0.05,146,-0.4013438455874458,-0.0073281131361068175,-0.06502369520920426,-1.1048530992235894
20,long,0.02,0.2,,0.05,146,-0.4013438455874458,-0.014918239401784161,-0.127352683665506,-1.1048530992235894
20,long,0.02,0.05,,0.05,146,-0.4013438455874458,-0.0036308276262203565,-0.03284566200168404,-1.1048530992235894
20,long,0.0,0.2,0.05,,168,-0.409243120209413,-0.021399817890710215,-0.2744722024683789,-1.1265988868908312
20,long,0.0,0.1,0.05,,168,-0.409243120209413,-0.010450993692828536,-0.14677987633247358,-1.1265988868908312
20,long,0.0,0.05,0.05,,168,-0.409243120209413,-0.005162071076949215,-0.0759102872472519,-1.1265988868908312
20,long,0.1,0.2,0.05,0.1,78,-0.41149361165835047,-0.011830774869470817,-0.15421974399373628,-1.1327942290630655
20,long,0.1,0.1,0.05,0.1,78,-0.41149361165835047,-0.005835685052148043,-0.07990588401531251,-1.1327942290630655
20,long,0.1,0.05,0.05,0.1,78,-0.41149361165835047,-0.0028977222304512606,-0.0406723712973831,-1.1327942290630655
90,both,0.1,0.1,0.05,0.05,101,-0.4146347712859908,-0.005513478404224781,-0.06652804352426389,-1.1414414775207433
90,both,0.1,0.2,0.05,0.05,101,-0.4146347712859908,-0.011166957488554785,-0.12917007414849402,-1.1414414775207433
90,both,0.1,0.05,0.05,0.05,101,-0.4146347712859908,-0.0027390695130399267,-0.03376172698271729,-1.1414414775207433
60,both,0.05,0.1,,0.05,145,-0.41772886485952865,-0.007556465362664855,-0.062389323560049226,-1.1499591585854854
60,both,0.05,0.2,,0.05,145,-0.41772886485952865,-0.015367032594726715,-0.12294775900345467,-1.1499591585854854
60,both,0.05,0.05,,0.05,145,-0.41772886485952865,-0.003746035648088508,-0.03141275335227711,-1.1499591585854854
90,both,0.0,0.05,0.05,0.05,221,-0.42130813795244876,-0.005017781797074794,-0.048550091852677335,-1.1598124826445404
